customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,is_new_customer,TenureSegment,ServiceUsage,BillingLevel,BillingTenureSegment,EngagementScore,EngagementSegment,BillingEngageSegment,TenureEngageSegment,IsMonthToMonth,HasCoreProtection,HighRiskFinancialProfile,OverallRiskScore,Cluster
5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,0,0,0,1,2
0292-WEGCH,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,0,0,Loyal,Heavy,High,High-Loyal,8,HighEngage,High-HighEngage,Loyal-HighEngage,1,1,1,1,0
8910-ICHIU,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,2,0
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
9715-WZCLW,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,1,0
9786-YWNHU,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,0,0,Loyal,Heavy,Low,Low-Loyal,6,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,0,0
6407-GSJNL,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
6005-OBZPH,Female,1,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,1,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,1,5,3
4049-ZPALD,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,2,0
7932-WPTDS,Female,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,1,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,1,4,1
3733-UOCWF,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,0,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,3,0
6833-JMZYP,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,0,0,Mid,Heavy,High,High-Mid,5,MidEngage,High-MidEngage,Mid-MidEngage,1,0,0,4,3
2722-VOJQL,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,1,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,2,0
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,0,0,Mid,Heavy,Low,Low-Mid,3,LowEngage,Low-LowEngage,Mid-LowEngage,1,0,1,3,1
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,0,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,0,0,0,2,3
9715-SBVSU,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,0,0,Mid,Heavy,Low,Low-Mid,5,MidEngage,Low-MidEngage,Mid-MidEngage,0,1,0,0,1
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,0,0,Mid,Heavy,High,High-Mid,4,MidEngage,High-MidEngage,Mid-MidEngage,1,0,0,5,3
7173-TETGO,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,0,0,Loyal,Heavy,High,High-Loyal,4,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,3,0
7929-SKFGK,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,0,0,Loyal,Heavy,High,High-Loyal,9,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,2,0
2300-RQGOI,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,0,0,Loyal,Heavy,Low,Low-Loyal,6,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,0,0
5228-EXCET,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1,0,Mid,Heavy,High,High-Mid,3,LowEngage,High-LowEngage,Mid-LowEngage,1,0,1,4,3
6435-VWCCY,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,3,0
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,1,4,3
8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,1,0
2455-USLMV,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,0,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,1,1,0,3,3
7394-FKDNK,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,1,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,1,4,3
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,0,0,Loyal,Heavy,High,High-Loyal,8,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,0,0
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,1,0,New,Heavy,High,High-New,5,MidEngage,High-MidEngage,New-MidEngage,1,0,0,3,3
5995-WWKKG,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,1,0,New,Heavy,High,High-New,6,MidEngage,High-MidEngage,New-MidEngage,1,1,1,2,1
7879-CGSFV,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,2,0
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,1,1,0,2,3
7432-FFVAR,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,0,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,1,0
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,0,0,New,Heavy,Low,Low-New,4,MidEngage,Low-MidEngage,New-MidEngage,1,1,1,1,1
7000-WCEVQ,Female,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1,0,Mid,Heavy,Low,Low-Mid,4,MidEngage,Low-MidEngage,Mid-MidEngage,1,0,0,4,1
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,1,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,1,4,3
5959-BELXA,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,1,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,0,5,3
4456-RHSNB,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,0,0,Mid,Heavy,Low,Low-Mid,3,LowEngage,Low-LowEngage,Mid-LowEngage,1,0,0,2,1
3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,1,0,Loyal,Heavy,Low,Low-Loyal,6,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,1,0
2481-SBOYW,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
7109-MFBYV,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,1,0,1,3,1
1833-TCXKK,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,1,0,0,4,3
1832-PEUTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,0,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,0,0,0,2,0
6141-OOXUQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,1,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
8660-BUETV,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,0,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,1
0580-PIQHM,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,1,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,0,4,3
1696-HXOWK,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,2,0
3026-ATZYV,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,0,0
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,0,0,Loyal,Heavy,Low,Low-Loyal,5,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,1,1
2506-TNFCO,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,1,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,1,5,3
9970-QBCDA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
8718-PTMEZ,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,1,0,Mid,Heavy,Low,Low-Mid,2,LowEngage,Low-LowEngage,Mid-LowEngage,1,0,1,3,1
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,0,0,New,Heavy,Low,Low-New,3,LowEngage,Low-LowEngage,New-LowEngage,1,1,0,1,1
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,1,0,New,Heavy,Low,Low-New,3,LowEngage,Low-LowEngage,New-LowEngage,1,1,0,2,1
2657-VPXTA,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.85,0,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,1,3,3
6551-VLJMV,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
1221-GHZEP,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,0,0,Loyal,Heavy,Low,Low-Loyal,5,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,1,1
9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,0,0,Loyal,Heavy,Low,Low-Loyal,6,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,1,0
6142-VSJQO,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,1,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,2,1
3458-IDMFK,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.75,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,2,2
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,0,0,Loyal,Heavy,Low,Low-Loyal,4,MidEngage,Low-MidEngage,Loyal-MidEngage,0,0,0,2,1
0221-NAUXK,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,0,0,0,1,2
9770-KXGQU,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,2,0
6437-UKHMV,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,1,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,0,1,4,3
6538-POCHL,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,0,0,Loyal,Heavy,High,High-Loyal,4,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,0,4,3
6726-NNFWD,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,0,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,0,0,0,4,0
3002-WQZWT,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,0,0,Loyal,Heavy,High,High-Loyal,3,LowEngage,High-LowEngage,Loyal-LowEngage,1,0,1,4,3
4277-UDIEF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.0,0,0,Mid,Heavy,High,High-Mid,7,HighEngage,High-HighEngage,Mid-HighEngage,1,1,0,1,0
1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,0,0,Mid,Heavy,Low,Low-Mid,3,LowEngage,Low-LowEngage,Mid-LowEngage,1,0,1,2,1
4912-PIGUY,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,0,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,1,4,3
1114-CENIM,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,1,0,Loyal,Heavy,Low,Low-Loyal,4,MidEngage,Low-MidEngage,Loyal-MidEngage,1,0,0,2,1
6060-DRTNL,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,1,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,0,5,3
2725-TTRIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,0,0,Loyal,Heavy,High,High-Loyal,8,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,0,0
3374-TTZTK,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,0,0,Loyal,Heavy,High,High-Loyal,8,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,2,0
8990-ZXLSU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,0,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,1,4,3
2275-RBYQS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,0,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,1
8473-VUVJN,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,0,1,5,3
6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,1,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,0,0
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,1,0,Loyal,Heavy,High,High-Loyal,4,MidEngage,High-MidEngage,Loyal-MidEngage,1,0,1,4,3
4419-UJMUS,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,0,0,Loyal,Heavy,High,High-Loyal,6,MidEngage,High-MidEngage,Loyal-MidEngage,0,1,0,1,0
7794-JASDG,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,0,0,New,Heavy,Low,Low-New,3,LowEngage,Low-LowEngage,New-LowEngage,1,1,0,2,1
7609-YBPXG,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.1,0,0,Loyal,Heavy,High,High-Loyal,8,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,1,0
5519-TEEUH,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
7856-GANIL,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,0,0,Loyal,Heavy,High,High-Loyal,7,HighEngage,High-HighEngage,Loyal-HighEngage,0,1,0,3,0
0804-XBFBV,Female,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,1,2,1
2676-OXPPQ,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,0,0,New,Heavy,Low,Low-New,4,MidEngage,Low-MidEngage,New-MidEngage,1,1,0,2,1
3703-TTEPD,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,0,0,Mid,Heavy,Low,Low-Mid,5,MidEngage,Low-MidEngage,Mid-MidEngage,1,1,0,2,1
2799-TSLAG,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
0196-VULGZ,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,1,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,0,1,5,3
8837-VVWLQ,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,1,0,New,Heavy,High,High-New,4,MidEngage,High-MidEngage,New-MidEngage,1,1,1,3,3
2696-NARTR,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,1,0,New,Heavy,High,High-New,3,LowEngage,High-LowEngage,New-LowEngage,1,1,1,3,3
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,0,0,Loyal,Light,Low,Low-Loyal,2,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
7614-QVWQL,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,1,0,Loyal,Heavy,Low,Low-Loyal,4,MidEngage,Low-MidEngage,Loyal-MidEngage,0,0,0,1,1
1976-CFOCS,Female,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,1,0,New,Light,Low,Low-New,2,LowEngage,Low-LowEngage,New-LowEngage,1,0,1,4,1
4631-OACRM,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1,0,Mid,Heavy,High,High-Mid,3,LowEngage,High-LowEngage,Mid-LowEngage,1,0,1,5,3
7139-JZFVG,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,0,0,Loyal,Heavy,Low,Low-Loyal,5,MidEngage,Low-MidEngage,Loyal-MidEngage,0,1,0,0,0
4987-GQWPO,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,0,0,Mid,Light,Low,Low-Mid,1,LowEngage,Low-LowEngage,Mid-LowEngage,1,0,0,3,1
3755-JBMNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1,0,Mid,Light,High,High-Mid,2,LowEngage,High-LowEngage,Mid-LowEngage,1,0,0,5,3
1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,0,0,Loyal,Light,Low,Low-Loyal,1,LowEngage,Low-LowEngage,Loyal-LowEngage,0,0,0,1,2
6345-ULYRW,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,1,0,Loyal,Heavy,High,High-Loyal,5,MidEngage,High-MidEngage,Loyal-MidEngage,0,0,0,4,3
4776-XSKYQ,Female,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,0,0,Mid,Heavy,Low,Low-Mid,2,LowEngage,Low-LowEngage,Mid-LowEngage,0,1,0,0,1
8048-DSDFQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,0,0,New,Light,Low,Low-New,1,LowEngage,Low-LowEngage,New-LowEngage,1,0,0,3,2
